Id_caso;año;ubigeo_hecho;fecha_denuncia;desc_delito_generico;desc_delito_subgenerico;desc_delito_especifico;cantidad_partes_involucras;cantidad_x_tipo_parte;codigo_etapa_caso;descripcion_etapa_caso;descripcion_estado_caso;canal_denuncia;CC.EST;NY.GDP.MKTP.KD;NY.GDP.NGAS.RT.ZS;NY.GDP.PETR.RT.ZS;NY.GDP.MINR.RT.ZS;GC.TAX.TOTL.GD.ZS;PV.EST;RQ.EST;GE.EST;RL.EST;delincuencia;Departamento;NSE
1747;2022;1101;10/15/2022;2;2;8;5;5;1;2;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;5
1748;2022;0701;11/14/2022;2;2;15;1;5;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;4
1749;2023;0101;8/30/2023;2;2;6;4;9;1;2;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;3
1750;2023;2101;9/11/2023;2;2;13;4;6;3;1;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;2
1751;2022;2101;1/12/2022;2;2;14;2;1;3;1;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;4
1752;2022;0501;4/5/2022;1;1;9;3;1;1;2;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;3
1753;2022;0218;12/3/2022;2;2;7;5;5;2;3;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;2;3
1754;2021;0301;1/8/2021;2;2;4;3;3;3;1;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;4
1755;2023;0601;7/24/2023;2;2;15;3;8;3;1;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;6;2
1756;2020;2006;10/3/2020;2;2;12;4;1;2;3;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;1
1757;2019;1901;9/6/2019;2;2;3;3;10;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;19;3
1758;2022;0101;2/2/2022;1;1;9;5;7;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;4
1759;2021;1901;6/26/2021;2;2;5;3;1;1;2;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;19;3
1760;2021;0218;3/19/2021;1;1;9;4;2;2;3;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;1
1761;2021;1801;8/25/2021;2;2;4;2;7;2;3;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;3
1762;2019;1801;6/8/2019;2;2;11;2;5;2;3;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;5
1763;2020;1301;7/12/2020;1;1;9;2;10;2;3;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;3
1764;2022;2401;2/2/2022;2;2;6;2;6;1;2;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;4
1765;2019;1203;7/4/2019;2;2;6;3;6;3;1;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;3
1766;2019;1701;6/1/2019;2;2;14;3;2;2;3;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;4
1767;2019;1101;6/22/2019;1;1;9;5;7;3;1;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;2
1768;2021;0801;5/17/2021;2;2;5;1;10;1;2;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;4
1769;2021;1801;5/24/2021;1;1;10;3;7;3;1;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;5
1770;2021;1301;1/8/2021;2;2;6;3;4;1;2;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;1
1771;2022;0601;2/8/2022;2;2;11;2;8;3;1;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;6;4
1772;2022;1501;3/28/2022;2;2;6;1;8;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;15;5
1773;2020;2201;8/26/2020;2;2;6;3;10;2;3;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;3
1774;2019;0501;11/4/2019;1;1;9;5;2;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;5;1
1775;2019;0101;8/12/2019;2;2;4;3;1;2;3;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;1;1
1776;2019;1701;1/31/2019;1;1;9;1;5;1;2;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;2
1777;2020;0401;6/25/2020;2;2;13;3;3;3;1;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;4;5
1778;2019;1801;2/21/2019;2;2;5;5;5;3;1;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;3
1779;2020;0901;2/20/2020;2;2;12;1;10;1;2;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;1
1780;2020;0901;2/25/2020;1;1;10;1;5;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;2
1781;2022;1301;6/19/2022;1;1;9;5;9;3;1;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;13;2
1782;2023;1901;1/20/2023;2;2;6;1;6;2;3;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;19;4
1783;2023;1301;6/29/2023;2;2;13;2;3;3;1;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;3
1784;2019;2201;7/13/2019;2;2;8;3;2;1;2;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;3
1785;2019;0901;9/8/2019;2;2;12;3;10;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;2
1786;2022;0101;11/8/2022;2;2;1;4;7;2;3;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;1
1787;2020;2006;9/30/2020;2;2;12;4;1;2;3;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;2
1788;2020;1301;7/4/2020;2;2;7;5;3;2;3;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;5
1789;2022;0301;2/15/2022;2;2;8;3;7;2;3;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;3;2
1790;2023;0601;2/8/2023;2;2;4;2;3;3;1;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;6;1
1791;2020;1501;1/7/2020;2;2;13;4;6;1;2;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;15;2
1792;2022;1001;2/7/2022;1;1;10;5;2;1;2;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;10;3
1793;2022;1001;12/2/2022;2;2;3;5;3;2;3;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;10;2
1794;2020;2201;7/17/2020;2;2;1;5;6;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;3
1795;2023;0401;3/18/2023;2;2;6;3;4;3;1;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;2
1796;2020;1203;6/8/2020;2;2;2;3;6;1;2;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;12;5
1797;2019;0401;8/10/2019;2;2;11;1;9;3;1;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;4;2
1798;2021;2006;8/25/2021;2;2;13;3;10;3;1;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;2
1799;2023;1001;11/2/2023;2;2;6;3;2;3;1;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;2
1800;2023;1401;12/17/2023;2;2;1;5;8;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;1
1801;2021;2006;5/4/2021;2;2;13;2;8;2;3;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;4
1802;2023;1701;1/2/2023;2;2;12;3;3;1;2;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;17;5
1803;2021;1601;6/30/2021;2;2;14;4;4;3;1;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;2
1804;2021;0801;4/5/2021;2;2;1;3;2;1;2;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;2
1805;2020;0801;4/9/2020;2;2;12;3;9;2;3;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;2
1806;2020;1901;3/22/2020;2;2;4;2;6;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;3
1807;2019;1401;1/24/2019;2;2;8;5;10;3;1;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;14;2
1808;2022;2006;7/19/2022;2;2;2;4;10;1;2;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;4
1809;2022;0101;1/7/2022;2;2;4;3;9;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;5
1810;2020;2401;4/7/2020;2;2;2;3;8;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;1
1811;2019;1501;3/1/2019;2;2;11;5;3;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;5
1812;2020;2301;11/2/2020;2;2;13;3;4;2;3;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;4
1813;2022;1203;1/31/2022;2;2;4;4;5;2;3;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;12;2
1814;2022;1501;8/12/2022;2;2;6;3;6;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;15;1
1815;2020;2301;8/30/2020;2;2;2;2;3;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;3
1816;2020;2006;1/19/2020;2;2;12;2;4;1;2;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;5
1817;2020;1601;11/10/2020;2;2;6;5;3;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;1
1818;2022;1801;3/17/2022;2;2;4;1;1;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;5
1819;2019;1601;6/6/2019;2;2;1;3;8;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;16;5
1820;2021;2501;12/30/2021;2;2;13;4;3;3;1;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;25;5
1821;2022;2401;5/16/2022;2;2;5;4;3;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;1
1822;2022;2101;9/24/2022;2;2;3;1;6;1;2;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;4
1823;2023;0701;2/11/2023;2;2;12;4;5;1;2;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;5
1824;2020;1501;2/23/2020;2;2;2;4;1;3;1;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;15;1
1825;2023;0101;9/2/2023;2;2;15;3;2;3;1;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;3
1826;2021;1101;10/12/2021;2;2;7;3;8;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;11;5
1827;2021;0801;4/10/2021;1;1;10;4;10;1;2;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;3
1828;2020;0501;6/11/2020;1;1;9;3;6;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;1
1829;2020;0601;3/22/2020;2;2;2;2;10;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;6;3
1830;2021;1203;5/28/2021;2;2;2;1;7;3;1;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;4
1831;2020;2301;3/19/2020;2;2;2;5;2;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;1
1832;2022;0801;4/22/2022;2;2;12;2;4;3;1;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;4
1833;2020;0218;10/11/2020;2;2;14;5;5;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;2;2
1834;2023;1001;3/28/2023;2;2;2;5;5;2;3;2;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;3
1835;2021;0701;9/15/2021;1;1;9;1;5;1;2;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;7;4
1836;2023;1701;12/4/2023;2;2;1;4;6;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;17;2
1837;2022;2501;3/13/2022;2;2;8;5;1;2;3;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;25;1
1838;2021;1301;2/8/2021;2;2;5;4;8;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;4
1839;2023;2201;7/9/2023;2;2;4;2;9;1;2;2;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;4
1840;2023;1203;3/28/2023;2;2;12;1;10;2;3;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;2
1841;2022;1701;8/29/2022;2;2;1;3;10;2;3;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;17;1
1842;2020;0601;6/26/2020;2;2;13;1;7;2;3;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;6;3
1843;2019;1901;12/6/2019;2;2;7;2;4;2;3;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;19;4
1844;2019;0101;10/29/2019;2;2;7;4;3;3;1;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;1;2
1845;2022;1101;8/17/2022;2;2;11;2;5;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;4
1846;2021;0601;8/3/2021;2;2;7;1;6;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;5
1847;2022;2301;9/2/2022;2;2;6;5;8;1;2;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;3
1848;2019;1501;8/10/2019;2;2;11;4;6;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;2
1849;2022;1203;3/19/2022;2;2;6;5;6;1;2;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;12;1
1850;2022;1401;3/26/2022;1;1;10;5;3;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;5
1851;2020;1401;2/20/2020;2;2;14;4;10;3;1;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;3
1852;2023;0301;12/9/2023;2;2;15;2;4;3;1;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;3;4
1853;2019;2501;4/27/2019;2;2;8;4;3;3;1;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;4
1854;2020;1203;10/24/2020;2;2;12;2;5;2;3;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;12;3
1855;2023;0801;10/11/2023;1;1;10;3;6;2;3;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;8;2
1856;2022;2501;4/20/2022;1;1;9;2;4;3;1;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;25;4
1857;2020;0601;12/10/2020;2;2;3;3;2;1;2;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;6;5
1858;2023;0301;5/27/2023;2;2;1;3;6;3;1;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;3;1
1859;2022;2006;1/26/2022;2;2;4;2;1;3;1;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;3
1860;2020;1001;11/17/2020;2;2;2;3;10;2;3;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;3
1861;2023;0301;4/17/2023;2;2;5;4;5;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;3;4
1862;2020;1501;6/13/2020;2;2;11;5;5;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;15;3
1863;2022;0601;9/11/2022;2;2;11;2;7;2;3;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;6;2
1864;2020;1601;11/1/2020;2;2;15;3;2;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;5
1865;2020;1401;2/18/2020;2;2;2;1;10;1;2;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;2
1866;2023;2401;2/8/2023;2;2;3;1;7;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;1
1867;2021;0301;4/4/2021;2;2;12;2;9;3;1;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;1
1868;2022;0801;4/13/2022;1;1;9;1;7;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;5
1869;2021;2501;4/2/2021;2;2;2;5;7;2;3;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;25;4
1870;2020;1401;4/24/2020;2;2;8;4;6;3;1;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;3
1871;2023;1501;2/17/2023;2;2;8;5;1;2;3;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;1
1872;2021;0101;7/27/2021;1;1;10;2;10;1;2;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;4
1873;2020;1203;1/21/2020;2;2;13;5;9;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;12;5
1874;2023;1001;3/23/2023;2;2;3;5;1;1;2;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;5
1875;2023;1101;4/20/2023;2;2;13;1;1;2;3;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;11;1
1876;2021;0501;1/18/2021;2;2;4;5;6;1;2;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;4
1877;2019;1701;5/31/2019;2;2;15;2;2;1;2;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;3
1878;2019;0601;4/26/2019;2;2;7;1;7;1;2;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;6;5
1879;2020;1301;11/29/2020;1;1;9;3;8;1;2;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;1
1880;2022;2006;3/23/2022;2;2;4;5;2;1;2;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;1
1881;2021;1701;4/12/2021;2;2;2;4;1;2;3;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;1
1882;2023;1701;11/8/2023;2;2;4;3;8;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;17;3
1883;2022;0401;12/22/2022;2;2;11;4;4;2;3;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;4;4
1884;2019;2301;8/29/2019;2;2;6;1;3;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;4
1885;2023;2101;1/8/2023;2;2;13;5;7;2;3;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;2
1886;2023;2101;12/31/2023;2;2;8;5;5;2;3;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;3
1887;2020;2201;10/26/2020;2;2;11;5;10;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;3
1888;2019;2201;8/1/2019;1;1;9;4;3;2;3;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;4
1889;2021;1501;8/12/2021;1;1;10;1;3;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;2
1890;2020;0401;10/11/2020;2;2;1;4;4;1;2;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;4;1
1891;2019;2401;12/13/2019;2;2;2;3;1;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;24;5
1892;2022;2401;10/19/2022;1;1;9;4;9;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;3
1893;2019;2006;7/17/2019;2;2;11;2;3;3;1;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;1
1894;2023;2006;4/1/2023;2;2;6;5;2;2;3;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;4
1895;2020;2501;2/14/2020;2;2;5;4;4;1;2;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;2
1896;2022;0301;5/8/2022;2;2;6;4;6;3;1;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;3;4
1897;2023;0218;12/5/2023;2;2;6;1;5;2;3;2;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;3
1898;2023;0901;8/15/2023;2;2;5;4;8;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;3
1899;2022;0101;10/20/2022;2;2;5;1;10;1;2;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;4
1900;2020;1101;8/1/2020;2;2;8;4;2;1;2;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;11;4
1901;2020;2301;3/4/2020;1;1;9;3;8;2;3;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;4
1902;2019;2006;4/19/2019;2;2;3;5;6;2;3;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;3
1903;2023;2501;11/15/2023;1;1;10;4;5;2;3;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;2
1904;2019;1601;7/27/2019;2;2;8;5;6;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;16;3
1905;2021;1901;7/15/2021;2;2;1;1;8;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;19;4
1906;2023;1901;10/18/2023;2;2;4;5;5;3;1;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;19;4
1907;2019;2201;10/30/2019;2;2;12;1;4;2;3;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;4
1908;2021;0101;5/9/2021;2;2;6;4;8;3;1;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;1
1909;2021;0601;10/9/2021;2;2;1;3;1;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;1
1910;2020;2501;6/11/2020;2;2;6;2;7;1;2;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;4
1911;2020;1601;10/19/2020;2;2;3;1;4;2;3;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;1
1912;2020;1801;7/7/2020;2;2;11;3;6;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;3
1913;2019;0218;7/30/2019;2;2;12;1;3;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;4
