Id_caso;año;ubigeo_hecho;fecha_denuncia;desc_delito_generico;desc_delito_subgenerico;desc_delito_especifico;cantidad_partes_involucras;cantidad_x_tipo_parte;codigo_etapa_caso;descripcion_etapa_caso;descripcion_estado_caso;canal_denuncia;CC.EST;NY.GDP.MKTP.KD;NY.GDP.NGAS.RT.ZS;NY.GDP.PETR.RT.ZS;NY.GDP.MINR.RT.ZS;GC.TAX.TOTL.GD.ZS;PV.EST;RQ.EST;GE.EST;RL.EST;delincuencia;Departamento;NSE
1531;2022;1002;7/2/2022;2;2;7;1;4;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;3
1532;2024;1001;2/4/2024;2;2;13;1;7;2;3;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;2
1533;2021;1001;12/28/2021;2;2;4;2;10;3;1;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;3
1534;2021;1003;12/10/2021;2;2;11;3;1;2;3;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;2
1535;2021;1004;5/11/2021;2;2;11;1;9;2;3;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;19;5
1536;2022;1004;3/12/2022;2;2;8;4;8;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;1
1537;2024;1001;7/9/2024;2;2;2;2;2;3;1;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;2
1538;2020;1002;12/7/2020;2;2;6;4;9;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;1
1539;2022;1004;10/1/2022;2;2;11;4;7;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;25;5
1540;2024;1003;4/9/2024;2;2;12;5;2;3;1;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;4
1541;2023;1004;12/13/2023;2;2;6;2;7;1;2;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;5
1542;2021;1005;6/8/2021;2;2;7;4;2;1;2;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;1
1543;2022;1003;1/3/2022;1;1;10;4;8;2;3;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;1
1544;2021;1001;2/26/2021;2;2;14;1;9;2;3;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;1
1545;2024;1002;1/25/2024;2;2;3;1;3;2;3;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;1
1546;2023;1001;3/2/2023;2;2;11;2;1;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;1
1547;2021;1002;1/28/2021;1;1;9;5;5;1;2;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;2
1548;2020;1005;6/29/2020;2;2;11;2;3;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;4
1549;2020;1003;1/18/2020;2;2;1;5;6;1;2;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;4
1550;2020;1005;9/12/2020;2;2;2;3;8;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;12;1
1551;2024;1004;4/15/2024;2;2;6;4;9;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;1;2
1552;2022;1002;7/17/2022;1;1;10;3;8;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;2
1553;2021;1004;5/10/2021;2;2;4;5;6;2;3;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;25;1
1554;2022;1001;7/12/2022;2;2;15;5;5;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;15;2
1555;2020;1001;7/1/2020;2;2;14;5;8;2;3;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;2
1556;2021;1003;9/25/2021;2;2;6;5;10;2;3;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;2
1557;2024;1005;9/15/2024;1;1;9;1;8;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;3
1558;2021;1001;2/11/2021;2;2;13;1;4;3;1;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;3
1559;2021;1004;10/21/2021;2;2;1;5;6;1;2;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;22;2
1560;2023;1003;1/13/2023;2;2;8;4;3;1;2;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;6;3
1561;2023;1005;8/17/2023;1;1;10;2;1;2;3;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;2
1562;2021;1003;8/22/2021;2;2;14;5;9;2;3;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;5
1563;2024;1005;10/31/2024;2;2;7;3;1;1;2;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;3
1564;2020;1002;4/10/2020;2;2;6;4;9;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;4
1565;2022;1004;12/19/2022;2;2;3;5;4;2;3;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;4
1566;2020;1001;1/28/2020;1;1;10;3;7;2;3;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;1
1567;2021;1004;1/28/2021;2;2;2;2;4;1;2;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;4
1568;2021;1005;12/5/2021;2;2;11;1;3;2;3;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;9;1
1569;2023;1002;3/3/2023;1;1;10;2;1;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;5
1570;2024;1001;1/16/2024;2;2;2;3;9;1;2;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;1
1571;2023;1004;10/8/2023;2;2;3;5;7;1;2;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;5
1572;2020;1005;4/28/2020;2;2;8;4;5;1;2;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;1
1573;2021;1002;1/16/2021;2;2;4;4;7;2;3;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;24;5
1574;2021;1003;9/24/2021;2;2;11;3;5;3;1;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;19;4
1575;2021;1002;4/3/2021;2;2;3;1;2;3;1;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;1
1576;2023;1003;11/6/2023;2;2;8;4;7;2;3;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;3
1577;2024;1004;3/30/2024;2;2;4;3;9;3;1;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;3
1578;2020;1005;5/6/2020;1;1;9;4;9;1;2;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;17;1
1579;2020;1004;1/4/2020;1;1;10;4;8;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;17;1
1580;2024;1003;7/13/2024;2;2;12;1;7;2;3;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;5;3
1581;2020;1004;3/1/2020;1;1;10;5;2;3;1;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;5
1582;2024;1004;3/17/2024;2;2;4;1;9;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;24;2
1583;2024;1003;6/13/2024;2;2;2;1;10;2;3;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;1
1584;2020;1005;1/27/2020;1;1;10;3;7;1;2;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;2
1585;2022;1001;9/18/2022;2;2;6;4;10;3;1;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;2
1586;2021;1004;11/8/2021;2;2;6;4;10;2;3;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;2
1587;2024;1002;11/19/2024;2;2;1;4;8;3;1;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;1
1588;2020;1002;7/17/2020;2;2;2;2;1;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;4
1589;2021;1005;11/1/2021;2;2;7;4;10;1;2;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;5
1590;2020;1003;11/11/2020;2;2;12;4;8;2;3;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;4
1591;2024;1004;11/18/2024;1;1;9;3;4;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;1
1592;2022;1002;12/31/2022;2;2;11;4;1;2;3;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;17;4
1593;2020;1002;11/25/2020;2;2;4;1;4;2;3;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;1
1594;2023;1004;7/17/2023;2;2;13;3;9;1;2;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;2
1595;2024;1001;8/28/2024;1;1;9;1;4;3;1;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;5
1596;2023;1003;10/23/2023;2;2;12;3;1;2;3;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;17;5
1597;2024;1003;11/20/2024;2;2;3;1;7;1;2;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;3
1598;2020;1004;5/21/2020;2;2;2;2;3;2;3;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;1
1599;2020;1004;3/30/2020;2;2;13;4;8;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;4;2
1600;2022;1004;10/1/2022;2;2;15;1;3;2;3;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;15;1
1601;2022;1002;3/12/2022;2;2;4;3;3;1;2;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;1
1602;2023;1003;12/8/2023;2;2;11;3;10;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;4
1603;2022;1002;3/8/2022;2;2;14;2;1;3;1;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;2;3
1604;2020;1005;6/8/2020;2;2;12;3;7;1;2;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;2
1605;2024;1001;1/3/2024;2;2;6;4;2;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;19;1
1606;2022;1002;7/8/2022;2;2;5;4;2;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;4
1607;2020;1004;6/23/2020;2;2;15;3;6;3;1;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;4
1608;2020;1003;5/31/2020;2;2;14;5;4;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;2
1609;2024;1001;3/8/2024;2;2;6;2;2;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;5
1610;2024;1003;9/24/2024;2;2;7;1;2;2;3;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;4
1611;2022;1004;10/26/2022;2;2;15;5;7;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;2;1
1612;2023;1003;8/6/2023;1;1;10;3;3;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;5
1613;2022;1004;8/24/2022;1;1;10;3;2;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;3
1614;2020;1005;8/8/2020;2;2;5;5;7;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;11;3
1615;2023;1002;6/12/2023;2;2;2;3;9;2;3;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;5
1616;2021;1003;2/25/2021;2;2;8;3;1;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;22;4
1617;2024;1001;4/24/2024;2;2;15;5;3;3;1;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;1
1618;2022;1003;10/5/2022;2;2;7;5;6;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;15;1
1619;2024;1001;6/10/2024;2;2;6;5;1;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;4
1620;2021;1004;12/18/2021;2;2;15;1;6;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;4
1621;2021;1004;4/17/2021;2;2;4;5;9;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;1
1622;2023;1004;9/14/2023;1;1;9;5;6;3;1;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;2
1623;2021;1001;1/25/2021;2;2;6;3;1;3;1;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;25;3
1624;2024;1003;11/9/2024;2;2;12;2;1;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;1
1625;2023;1002;10/6/2023;1;1;9;4;8;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;3
1626;2024;1002;3/25/2024;2;2;1;2;5;1;2;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;3
1627;2022;1003;1/24/2022;2;2;13;3;6;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;3
1628;2022;1002;4/10/2022;1;1;10;2;5;3;1;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;4
1629;2022;1002;9/15/2022;2;2;14;3;10;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;5
1630;2021;1005;9/13/2021;2;2;14;5;8;3;1;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;9;5
1631;2024;1003;6/18/2024;2;2;11;1;7;3;1;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;2
1632;2024;1005;9/2/2024;2;2;12;2;2;3;1;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;5
1633;2020;1003;7/24/2020;2;2;12;4;2;2;3;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;1
1634;2022;1001;3/9/2022;2;2;7;5;5;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;2
1635;2020;1005;2/7/2020;1;1;10;1;8;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;1
1636;2022;1001;8/24/2022;2;2;7;3;1;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;2
1637;2022;1005;12/20/2022;1;1;9;4;1;2;3;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;4
1638;2020;1003;6/28/2020;2;2;7;4;3;2;3;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;1
1639;2021;1004;12/15/2021;2;2;14;2;2;3;1;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;19;2
1640;2021;1002;1/8/2021;2;2;7;3;6;3;1;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;2
1641;2023;1002;11/3/2023;2;2;13;4;7;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;3
1642;2023;1004;6/16/2023;2;2;3;2;5;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;2
1643;2024;1001;9/11/2024;2;2;5;2;2;3;1;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;4
1644;2020;1001;7/19/2020;2;2;1;3;1;2;3;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;3
1645;2021;1005;10/21/2021;2;2;6;5;10;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;7;2
1646;2020;1005;1/20/2020;1;1;10;1;5;2;3;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;12;2
1647;2021;1001;6/18/2021;2;2;13;3;8;2;3;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;1
1648;2023;1005;4/30/2023;2;2;7;5;4;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;5
1649;2023;1005;6/28/2023;1;1;10;1;7;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;23;2
1650;2023;1003;9/2/2023;2;2;1;3;9;3;1;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;2
1651;2023;1003;11/22/2023;1;1;10;5;8;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;2
1652;2021;1003;7/26/2021;2;2;3;2;1;2;3;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;5
1653;2021;1005;7/12/2021;2;2;12;5;1;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;9;2
1654;2023;1005;11/29/2023;2;2;8;4;4;2;3;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;3
1655;2021;1004;6/10/2021;2;2;15;3;8;2;3;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;4
1656;2022;1003;6/8/2022;2;2;15;4;3;2;3;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;3
1657;2024;1002;12/25/2024;2;2;3;1;7;1;2;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;1
1658;2020;1005;8/21/2020;2;2;11;4;10;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;5
1659;2023;1004;3/17/2023;2;2;7;1;7;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;4
1660;2020;1002;12/13/2020;1;1;9;1;9;1;2;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;15;5
1661;2024;1003;11/17/2024;1;1;10;1;5;2;3;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;1
1662;2023;1005;9/5/2023;2;2;5;1;1;1;2;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;2
1663;2020;1004;7/14/2020;2;2;3;2;4;2;3;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;5
1664;2020;1005;5/22/2020;2;2;7;5;2;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;1
1665;2021;1004;5/1/2021;1;1;10;2;10;2;3;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;4;3
1666;2021;1001;11/21/2021;2;2;15;1;8;1;2;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;1
1667;2021;1002;7/6/2021;2;2;3;3;9;2;3;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;4
1668;2023;1003;7/20/2023;2;2;11;2;6;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;1
1669;2021;1005;8/28/2021;2;2;6;2;5;3;1;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;3
1670;2021;1005;2/5/2021;2;2;3;2;10;3;1;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;3
1671;2024;1001;6/4/2024;2;2;11;1;4;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;5
1672;2023;1001;10/15/2023;2;2;8;1;4;1;2;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;1
1673;2022;1001;11/3/2022;1;1;9;3;8;1;2;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;3
1674;2022;1005;4/4/2022;2;2;15;5;6;3;1;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;3
1675;2024;1005;10/31/2024;2;2;14;4;5;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;19;5
1676;2020;1002;5/9/2020;2;2;6;3;3;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;1
1677;2023;1005;5/24/2023;2;2;2;1;4;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;2
1678;2022;1003;5/3/2022;2;2;8;3;2;2;3;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;3
1679;2021;1001;11/26/2021;2;2;6;3;3;3;1;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;23;2
1680;2021;1002;4/8/2021;2;2;13;4;8;1;2;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;2
1681;2020;1002;8/19/2020;1;1;10;3;3;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;1;1
1682;2023;1005;1/13/2023;2;2;14;2;10;3;1;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;4
1683;2024;1001;5/6/2024;2;2;15;1;3;3;1;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;1
1684;2024;1005;6/5/2024;2;2;2;2;6;3;1;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;3
1685;2020;1002;1/22/2020;2;2;14;4;4;2;3;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;3
1686;2020;1004;11/12/2020;1;1;10;4;8;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;1
1687;2020;1002;5/2/2020;2;2;15;5;2;2;3;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;3
1688;2023;1005;8/6/2023;2;2;8;2;8;3;1;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;2
1689;2022;1004;1/17/2022;2;2;3;2;2;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;6;1
1690;2024;1004;6/30/2024;2;2;2;4;3;1;2;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;5;3
1691;2024;1005;12/2/2024;2;2;14;4;10;1;2;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;3
1692;2024;1003;4/8/2024;2;2;7;1;10;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;5
1693;2021;1005;8/1/2021;1;1;9;2;2;3;1;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;7;1
1694;2022;1001;2/6/2022;2;2;1;1;5;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;3
1695;2020;1002;9/7/2020;2;2;6;4;4;3;1;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;3
1696;2021;1002;7/6/2021;2;2;14;1;2;1;2;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;2
1697;2021;1005;10/16/2021;2;2;8;5;5;2;3;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;1
